YEAR,STATE_ABBR,STATE,PRODUCER,SOURCE,GENERATION
2013,AK,Alaska,Total Electric Power Industry,Petroleum,819
2013,AK,Alaska,Total Electric Power Industry,Wind,145
2013,AK,Alaska,Total Electric Power Industry,Wood,0
2014,AK,Alaska,Total Electric Power Industry,Total,6043
2014,AK,Alaska,Total Electric Power Industry,Coal,558
2014,AK,Alaska,Total Electric Power Industry,Hydro,1539
2014,AK,Alaska,Total Electric Power Industry,Natural Gas,3288
2014,AK,Alaska,Total Electric Power Industry,Other,0
2014,AK,Alaska,Total Electric Power Industry,Petroleum,446
2014,AK,Alaska,Total Electric Power Industry,Biomass,63
2014,AK,Alaska,Total Electric Power Industry,Wind,152
2014,AK,Alaska,Total Electric Power Industry,Wood,0
2015,AK,Alaska,Total Electric Power Industry,Total,6285
2015,AK,Alaska,Total Electric Power Industry,Coal,668
2015,AK,Alaska,Total Electric Power Industry,Hydro,1569
2015,AK,Alaska,Total Electric Power Industry,Natural Gas,3090
2015,AK,Alaska,Total Electric Power Industry,Other,0
2015,AK,Alaska,Total Electric Power Industry,Petroleum,747
2015,AK,Alaska,Total Electric Power Industry,Biomass,55
2015,AK,Alaska,Total Electric Power Industry,Wind,160
2015,AK,Alaska,Total Electric Power Industry,Wood,0
2016,AK,Alaska,Total Electric Power Industry,Total,6335
2016,AK,Alaska,Total Electric Power Industry,Coal,594
2016,AK,Alaska,Total Electric Power Industry,Hydro,1659
2016,AK,Alaska,Total Electric Power Industry,Natural Gas,3040
2016,AK,Alaska,Total Electric Power Industry,Other,0
2016,AK,Alaska,Total Electric Power Industry,Petroleum,831
2016,AK,Alaska,Total Electric Power Industry,Biomass,43
2016,AK,Alaska,Total Electric Power Industry,Wind,169
2016,AK,Alaska,Total Electric Power Industry,Wood,0
2017,AK,Alaska,Total Electric Power Industry,Total,6497
2017,AK,Alaska,Total Electric Power Industry,Coal,556
2017,AK,Alaska,Total Electric Power Industry,Hydro,1644
2017,AK,Alaska,Total Electric Power Industry,Natural Gas,3235
2017,AK,Alaska,Total Electric Power Industry,Other,0
2017,AK,Alaska,Total Electric Power Industry,Petroleum,881
2017,AK,Alaska,Total Electric Power Industry,Biomass,44
2017,AK,Alaska,Total Electric Power Industry,Wind,142
2017,AK,Alaska,Total Electric Power Industry,Wood,0
2018,AK,Alaska,Total Electric Power Industry,Total,6247
2018,AK,Alaska,Total Electric Power Industry,Coal,629
2018,AK,Alaska,Total Electric Power Industry,Hydro,1664
2018,AK,Alaska,Total Electric Power Industry,Natural Gas,2948
2018,AK,Alaska,Total Electric Power Industry,Other,0
2018,AK,Alaska,Total Electric Power Industry,Petroleum,809
2018,AK,Alaska,Total Electric Power Industry,Biomass,45
2018,AK,Alaska,Total Electric Power Industry,Wind,155
2018,AK,Alaska,Total Electric Power Industry,Wood,0
2019,AK,Alaska,Total Electric Power Industry,Total,6340
2019,AK,Alaska,Total Electric Power Industry,Coal,674
2019,AK,Alaska,Total Electric Power Industry,Hydro,1398
2019,AK,Alaska,Total Electric Power Industry,Natural Gas,3163
2019,AK,Alaska,Total Electric Power Industry,Other,0
2019,AK,Alaska,Total Electric Power Industry,Petroleum,915
2019,AK,Alaska,Total Electric Power Industry,Biomass,39
2019,AK,Alaska,Total Electric Power Industry,Wind,154
2019,AK,Alaska,Total Electric Power Industry,Wood,0
1990,AZ,Arizona,Total Electric Power Industry,Total,62774
1990,AZ,Arizona,Total Electric Power Industry,Coal,31916
1990,AZ,Arizona,Total Electric Power Industry,Hydro,7418
1990,AZ,Arizona,Total Electric Power Industry,Natural Gas,2334
1990,AZ,Arizona,Total Electric Power Industry,Nuclear,20598
1990,AZ,Arizona,Total Electric Power Industry,Petroleum,152
1990,AZ,Arizona,Total Electric Power Industry,Pumped Storage,250
1990,AZ,Arizona,Total Electric Power Industry,Wood,108
1991,AZ,Arizona,Total Electric Power Industry,Total,67203
1991,AZ,Arizona,Total Electric Power Industry,Coal,32558
1991,AZ,Arizona,Total Electric Power Industry,Hydro,6736
1991,AZ,Arizona,Total Electric Power Industry,Natural Gas,2226
1991,AZ,Arizona,Total Electric Power Industry,Nuclear,25096
1991,AZ,Arizona,Total Electric Power Industry,Petroleum,117
1991,AZ,Arizona,Total Electric Power Industry,Pumped Storage,363
1991,AZ,Arizona,Total Electric Power Industry,Wood,107
1992,AZ,Arizona,Total Electric Power Industry,Total,70553
1992,AZ,Arizona,Total Electric Power Industry,Coal,34817
1992,AZ,Arizona,Total Electric Power Industry,Hydro,6621
1992,AZ,Arizona,Total Electric Power Industry,Natural Gas,2975
1992,AZ,Arizona,Total Electric Power Industry,Nuclear,25609
1992,AZ,Arizona,Total Electric Power Industry,Petroleum,102
1992,AZ,Arizona,Total Electric Power Industry,Pumped Storage,290
1992,AZ,Arizona,Total Electric Power Industry,Wood,138
1993,AZ,Arizona,Total Electric Power Industry,Total,68469
1993,AZ,Arizona,Total Electric Power Industry,Coal,37272
1993,AZ,Arizona,Total Electric Power Industry,Hydro,6697
1993,AZ,Arizona,Total Electric Power Industry,Natural Gas,1937
1993,AZ,Arizona,Total Electric Power Industry,Nuclear,22049
1993,AZ,Arizona,Total Electric Power Industry,Petroleum,85
1993,AZ,Arizona,Total Electric Power Industry,Pumped Storage,326
1993,AZ,Arizona,Total Electric Power Industry,Wood,103
1994,AZ,Arizona,Total Electric Power Industry,Total,71934
1994,AZ,Arizona,Total Electric Power Industry,Coal,38343
1994,AZ,Arizona,Total Electric Power Industry,Hydro,7365
1994,AZ,Arizona,Total Electric Power Industry,Natural Gas,2484
1994,AZ,Arizona,Total Electric Power Industry,Nuclear,23171
1994,AZ,Arizona,Total Electric Power Industry,Petroleum,152
1994,AZ,Arizona,Total Electric Power Industry,Pumped Storage,304
1994,AZ,Arizona,Total Electric Power Industry,Wood,115
1995,AZ,Arizona,Total Electric Power Industry,Total,69781
1995,AZ,Arizona,Total Electric Power Industry,Coal,31952
1995,AZ,Arizona,Total Electric Power Industry,Hydro,8288
1995,AZ,Arizona,Total Electric Power Industry,Natural Gas,2193
1995,AZ,Arizona,Total Electric Power Industry,Nuclear,26985
1995,AZ,Arizona,Total Electric Power Industry,Petroleum,83
1995,AZ,Arizona,Total Electric Power Industry,Pumped Storage,190
1995,AZ,Arizona,Total Electric Power Industry,Wood,91
1996,AZ,Arizona,Total Electric Power Industry,Total,71655
1996,AZ,Arizona,Total Electric Power Industry,Coal,31033
1996,AZ,Arizona,Total Electric Power Industry,Hydro,9214
1996,AZ,Arizona,Total Electric Power Industry,Natural Gas,2156
1996,AZ,Arizona,Total Electric Power Industry,Nuclear,28840
1996,AZ,Arizona,Total Electric Power Industry,Petroleum,70
1996,AZ,Arizona,Total Electric Power Industry,Pumped Storage,265
1996,AZ,Arizona,Total Electric Power Industry,Wood,77
1997,AZ,Arizona,Total Electric Power Industry,Total,78825
1997,AZ,Arizona,Total Electric Power Industry,Coal,34479
1997,AZ,Arizona,Total Electric Power Industry,Hydro,12049
1997,AZ,Arizona,Total Electric Power Industry,Natural Gas,2484
1997,AZ,Arizona,Total Electric Power Industry,Nuclear,29314
1997,AZ,Arizona,Total Electric Power Industry,Petroleum,66
1997,AZ,Arizona,Total Electric Power Industry,Pumped Storage,352
1997,AZ,Arizona,Total Electric Power Industry,Solar,0
1997,AZ,Arizona,Total Electric Power Industry,Wood,81
1998,AZ,Arizona,Total Electric Power Industry,Total,82095
1998,AZ,Arizona,Total Electric Power Industry,Coal,36563
1998,AZ,Arizona,Total Electric Power Industry,Hydro,10970
1998,AZ,Arizona,Total Electric Power Industry,Natural Gas,3928
1998,AZ,Arizona,Total Electric Power Industry,Nuclear,30301
1998,AZ,Arizona,Total Electric Power Industry,Petroleum,63
1998,AZ,Arizona,Total Electric Power Industry,Pumped Storage,269
1998,AZ,Arizona,Total Electric Power Industry,Solar,0
1999,AZ,Arizona,Total Electric Power Industry,Total,83893
1999,AZ,Arizona,Total Electric Power Industry,Coal,38305
1999,AZ,Arizona,Total Electric Power Industry,Hydro,9759
1999,AZ,Arizona,Total Electric Power Industry,Natural Gas,5034
1999,AZ,Arizona,Total Electric Power Industry,Nuclear,30416
1999,AZ,Arizona,Total Electric Power Industry,Biomass,5
1999,AZ,Arizona,Total Electric Power Industry,Petroleum,50
1999,AZ,Arizona,Total Electric Power Industry,Pumped Storage,324
1999,AZ,Arizona,Total Electric Power Industry,Solar,0
2000,AZ,Arizona,Total Electric Power Industry,Total,88947
2000,AZ,Arizona,Total Electric Power Industry,Coal,40993
2000,AZ,Arizona,Total Electric Power Industry,Hydro,8354
2000,AZ,Arizona,Total Electric Power Industry,Natural Gas,8735
2000,AZ,Arizona,Total Electric Power Industry,Nuclear,30381
2000,AZ,Arizona,Total Electric Power Industry,Biomass,5
2000,AZ,Arizona,Total Electric Power Industry,Petroleum,190
2000,AZ,Arizona,Total Electric Power Industry,Pumped Storage,289
2000,AZ,Arizona,Total Electric Power Industry,Solar,0
2001,AZ,Arizona,Total Electric Power Industry,Total,89911
2001,AZ,Arizona,Total Electric Power Industry,Coal,40061
2001,AZ,Arizona,Total Electric Power Industry,Hydro,7624
2001,AZ,Arizona,Total Electric Power Industry,Natural Gas,12872
2001,AZ,Arizona,Total Electric Power Industry,Nuclear,28724
2001,AZ,Arizona,Total Electric Power Industry,Biomass,39
2001,AZ,Arizona,Total Electric Power Industry,Petroleum,314
2001,AZ,Arizona,Total Electric Power Industry,Pumped Storage,276
2001,AZ,Arizona,Total Electric Power Industry,Solar,0
2002,AZ,Arizona,Total Electric Power Industry,Total,94132
2002,AZ,Arizona,Total Electric Power Industry,Coal,38227
2002,AZ,Arizona,Total Electric Power Industry,Hydro,7427
2002,AZ,Arizona,Total Electric Power Industry,Natural Gas,17293
2002,AZ,Arizona,Total Electric Power Industry,Nuclear,30862
2002,AZ,Arizona,Total Electric Power Industry,Other,88
2002,AZ,Arizona,Total Electric Power Industry,Biomass,53
2002,AZ,Arizona,Total Electric Power Industry,Petroleum,57
2002,AZ,Arizona,Total Electric Power Industry,Pumped Storage,124
2002,AZ,Arizona,Total Electric Power Industry,Solar,0
2003,AZ,Arizona,Total Electric Power Industry,Total,94396
2003,AZ,Arizona,Total Electric Power Industry,Coal,38091
2003,AZ,Arizona,Total Electric Power Industry,Hydro,7075
2003,AZ,Arizona,Total Electric Power Industry,Natural Gas,18933
2003,AZ,Arizona,Total Electric Power Industry,Nuclear,28581
2003,AZ,Arizona,Total Electric Power Industry,Other,1339
2003,AZ,Arizona,Total Electric Power Industry,Biomass,45
2003,AZ,Arizona,Total Electric Power Industry,Petroleum,49
2003,AZ,Arizona,Total Electric Power Industry,Pumped Storage,284
2003,AZ,Arizona,Total Electric Power Industry,Solar,0
2004,AZ,Arizona,Total Electric Power Industry,Total,104564
2004,AZ,Arizona,Total Electric Power Industry,Coal,39811
2004,AZ,Arizona,Total Electric Power Industry,Hydro,6973
2004,AZ,Arizona,Total Electric Power Industry,Natural Gas,28265
2004,AZ,Arizona,Total Electric Power Industry,Nuclear,28113
2004,AZ,Arizona,Total Electric Power Industry,Other,1368
2004,AZ,Arizona,Total Electric Power Industry,Biomass,44
2004,AZ,Arizona,Total Electric Power Industry,Petroleum,41
2004,AZ,Arizona,Total Electric Power Industry,Pumped Storage,0
2004,AZ,Arizona,Total Electric Power Industry,Solar,4
2005,AZ,Arizona,Total Electric Power Industry,Total,101479
2005,AZ,Arizona,Total Electric Power Industry,Coal,40144
2005,AZ,Arizona,Total Electric Power Industry,Hydro,6410
2005,AZ,Arizona,Total Electric Power Industry,Natural Gas,28893
2005,AZ,Arizona,Total Electric Power Industry,Nuclear,25807
2005,AZ,Arizona,Total Electric Power Industry,Biomass,48
2005,AZ,Arizona,Total Electric Power Industry,Petroleum,43
2005,AZ,Arizona,Total Electric Power Industry,Pumped Storage,107
2005,AZ,Arizona,Total Electric Power Industry,Solar,14
2005,AZ,Arizona,Total Electric Power Industry,Wood,12
2006,AZ,Arizona,Total Electric Power Industry,Total,104393
2006,AZ,Arizona,Total Electric Power Industry,Coal,40443
2006,AZ,Arizona,Total Electric Power Industry,Hydro,6793
2006,AZ,Arizona,Total Electric Power Industry,Natural Gas,32869
2006,AZ,Arizona,Total Electric Power Industry,Nuclear,24012
2006,AZ,Arizona,Total Electric Power Industry,Biomass,32
2006,AZ,Arizona,Total Electric Power Industry,Petroleum,73
2006,AZ,Arizona,Total Electric Power Industry,Pumped Storage,149
2006,AZ,Arizona,Total Electric Power Industry,Solar,13
2006,AZ,Arizona,Total Electric Power Industry,Wood,8
2007,AZ,Arizona,Total Electric Power Industry,Total,113341
2007,AZ,Arizona,Total Electric Power Industry,Coal,41275
2007,AZ,Arizona,Total Electric Power Industry,Hydro,6598
2007,AZ,Arizona,Total Electric Power Industry,Natural Gas,38469
2007,AZ,Arizona,Total Electric Power Industry,Nuclear,26782
2007,AZ,Arizona,Total Electric Power Industry,Biomass,33
2007,AZ,Arizona,Total Electric Power Industry,Petroleum,49
2007,AZ,Arizona,Total Electric Power Industry,Pumped Storage,125
2007,AZ,Arizona,Total Electric Power Industry,Solar,9
2008,AZ,Arizona,Total Electric Power Industry,Total,119459
2008,AZ,Arizona,Total Electric Power Industry,Coal,43840
2008,AZ,Arizona,Total Electric Power Industry,Hydro,7286
2008,AZ,Arizona,Total Electric Power Industry,Natural Gas,38822
2008,AZ,Arizona,Total Electric Power Industry,Nuclear,29250
2008,AZ,Arizona,Total Electric Power Industry,Biomass,23
2008,AZ,Arizona,Total Electric Power Industry,Petroleum,52
2008,AZ,Arizona,Total Electric Power Industry,Pumped Storage,95
2008,AZ,Arizona,Total Electric Power Industry,Solar,15
2008,AZ,Arizona,Total Electric Power Industry,Wood,76
2009,AZ,Arizona,Total Electric Power Industry,Total,111971
2009,AZ,Arizona,Total Electric Power Industry,Coal,39707
2009,AZ,Arizona,Total Electric Power Industry,Hydro,6427
2009,AZ,Arizona,Total Electric Power Industry,Natural Gas,34739
2009,AZ,Arizona,Total Electric Power Industry,Nuclear,30662
2009,AZ,Arizona,Total Electric Power Industry,Other,2
2009,AZ,Arizona,Total Electric Power Industry,Biomass,22
2009,AZ,Arizona,Total Electric Power Industry,Petroleum,63
2009,AZ,Arizona,Total Electric Power Industry,Pumped Storage,169
2009,AZ,Arizona,Total Electric Power Industry,Solar,14
2009,AZ,Arizona,Total Electric Power Industry,Wind,30
2009,AZ,Arizona,Total Electric Power Industry,Wood,137
2010,AZ,Arizona,Total Electric Power Industry,Total,111751
2010,AZ,Arizona,Total Electric Power Industry,Coal,43644
2010,AZ,Arizona,Total Electric Power Industry,Hydro,6622
2010,AZ,Arizona,Total Electric Power Industry,Natural Gas,29676
2010,AZ,Arizona,Total Electric Power Industry,Nuclear,31200
2010,AZ,Arizona,Total Electric Power Industry,Other,15
2010,AZ,Arizona,Total Electric Power Industry,Biomass,28
2010,AZ,Arizona,Total Electric Power Industry,Petroleum,66
2010,AZ,Arizona,Total Electric Power Industry,Pumped Storage,209
2010,AZ,Arizona,Total Electric Power Industry,Solar,16
2010,AZ,Arizona,Total Electric Power Industry,Wind,135
2010,AZ,Arizona,Total Electric Power Industry,Wood,140
2011,AZ,Arizona,Total Electric Power Industry,Total,108125
2011,AZ,Arizona,Total Electric Power Industry,Coal,43702
2011,AZ,Arizona,Total Electric Power Industry,Hydro,9174
2011,AZ,Arizona,Total Electric Power Industry,Natural Gas,23253
2011,AZ,Arizona,Total Electric Power Industry,Nuclear,31278
2011,AZ,Arizona,Total Electric Power Industry,Other,15
2011,AZ,Arizona,Total Electric Power Industry,Biomass,47
2011,AZ,Arizona,Total Electric Power Industry,Petroleum,53
2011,AZ,Arizona,Total Electric Power Industry,Pumped Storage,121
2011,AZ,Arizona,Total Electric Power Industry,Solar,83
2011,AZ,Arizona,Total Electric Power Industry,Wind,256
2011,AZ,Arizona,Total Electric Power Industry,Wood,144
2012,AZ,Arizona,Total Electric Power Industry,Total,110905
2012,AZ,Arizona,Total Electric Power Industry,Coal,40116
2012,AZ,Arizona,Total Electric Power Industry,Pumped Storage,79
2012,AZ,Arizona,Total Electric Power Industry,Hydro,6717
2012,AZ,Arizona,Total Electric Power Industry,Natural Gas,30295
2012,AZ,Arizona,Total Electric Power Industry,Nuclear,31934
2012,AZ,Arizona,Total Electric Power Industry,Other,24
2012,AZ,Arizona,Total Electric Power Industry,Petroleum,42
2012,AZ,Arizona,Total Electric Power Industry,Solar,955
2012,AZ,Arizona,Total Electric Power Industry,Biomass,54
2012,AZ,Arizona,Total Electric Power Industry,Wind,532
2012,AZ,Arizona,Total Electric Power Industry,Wood,157
2013,AZ,Arizona,Total Electric Power Industry,Total,113326
2013,AZ,Arizona,Total Electric Power Industry,Coal,43492
2013,AZ,Arizona,Total Electric Power Industry,Hydro,5915
2013,AZ,Arizona,Total Electric Power Industry,Natural Gas,29685
2013,AZ,Arizona,Total Electric Power Industry,Nuclear,31431
2013,AZ,Arizona,Total Electric Power Industry,Other,3
2013,AZ,Arizona,Total Electric Power Industry,Biomass,69
2013,AZ,Arizona,Total Electric Power Industry,Petroleum,43
2013,AZ,Arizona,Total Electric Power Industry,Pumped Storage,24
2013,AZ,Arizona,Total Electric Power Industry,Solar,2111
2013,AZ,Arizona,Total Electric Power Industry,Wind,450
2013,AZ,Arizona,Total Electric Power Industry,Wood,102
2014,AZ,Arizona,Total Electric Power Industry,Total,112257
2014,AZ,Arizona,Total Electric Power Industry,Coal,42665
2014,AZ,Arizona,Total Electric Power Industry,Pumped Storage,14
2014,AZ,Arizona,Total Electric Power Industry,Hydro,6118
2014,AZ,Arizona,Total Electric Power Industry,Natural Gas,27242
2014,AZ,Arizona,Total Electric Power Industry,Nuclear,32321
2014,AZ,Arizona,Total Electric Power Industry,Other,0
2014,AZ,Arizona,Total Electric Power Industry,Petroleum,57
2014,AZ,Arizona,Total Electric Power Industry,Solar,3142
2014,AZ,Arizona,Total Electric Power Industry,Biomass,61
2014,AZ,Arizona,Total Electric Power Industry,Wind,468
2014,AZ,Arizona,Total Electric Power Industry,Wood,170
2015,AZ,Arizona,Total Electric Power Industry,Total,113142
2015,AZ,Arizona,Total Electric Power Industry,Coal,36167
2015,AZ,Arizona,Total Electric Power Industry,Pumped Storage,73
2015,AZ,Arizona,Total Electric Power Industry,Hydro,6536
